train_loss,train_ce_loss,train_cont_loss,train_acc,val_loss,val_ce_loss,val_cont_loss,val_acc,learning_rate
3.289532961783471,0.614603867004444,5.964462044951204,0.8588586301022028,3.162638315787682,0.46877153256000614,5.85650512499687,0.9040219378427788,3.4973797743297112e-06
3.2855969017202202,0.6106277988715605,5.960565997408582,0.8601917095156478,3.1594283152849245,0.46478022673191166,5.854076409951235,0.9028031687995125,3.3747626291714515e-06
3.2744675828264906,0.5965512611649253,5.952383889780416,0.8619691487335746,3.147280093951103,0.45250012400822764,5.842060027978359,0.9032602071907374,3.2506664671286106e-06
3.2752357628438378,0.5977571591154321,5.952714362701812,0.8625404684821939,3.1517427273285694,0.45788194430180085,5.8456034904871235,0.9064594759293114,3.1255810390586288e-06
3.273883237467184,0.5949007303683789,5.952865721343399,0.8618802767726782,3.1573156821422086,0.46260853379200667,5.852022806803386,0.9029047328864513,3.0000000000000018e-06
3.2754848065314355,0.5980311968883911,5.9529384235283,0.8616136608899893,3.1484778355329466,0.45366456722601867,5.843291099254902,0.9026000406256348,2.874418960941375e-06
3.266934622417797,0.587609221215372,5.946260018782183,0.8640132038341903,3.1490565691238794,0.4530045688152313,5.8451085946498775,0.906408693885842,2.7493335328713934e-06
3.2622461706012875,0.5830850616678015,5.941407287275636,0.8660953469180473,3.152755401073358,0.457462822779631,5.848047965612167,0.9072719886248223,2.6252373708285525e-06
3.260080905703755,0.5794346442857345,5.940727184345196,0.865955690979496,3.141295078473213,0.44609910249710083,5.836491059034299,0.9065102579727808,2.502620225670292e-06
3.254611349725104,0.5716329578842435,5.937589735179753,0.8669459785437694,3.140436196938539,0.44691197459514326,5.833960398649558,0.9051391427991062,2.3819660112501075e-06
3.2480951408287146,0.564839849804903,5.931350432433091,0.869104297594109,3.1384574449979343,0.44337361592512864,5.833541283240685,0.901685963843185,2.2637508946306463e-06
3.2451810341376763,0.5605380448041024,5.929824045726231,0.8705135529740367,3.137506821216681,0.44299761683512956,5.8320160645705,0.9063071297989032,2.148441416869856e-06
3.2479705020978855,0.5650549194255432,5.9308861014130825,0.8695994413762458,3.1366176788623514,0.4412061381034362,5.8320291959322414,0.9055961811903311,2.0364926517965706e-06
3.2516175167901173,0.5695808644031549,5.933654178272594,0.8683425379292833,3.133046260246864,0.43682544277264523,5.829267049447084,0.9069672963640056,1.9283464100420076e-06
3.246471889607318,0.5636438677063236,5.929299921184391,0.8701961531136926,3.1326344869075675,0.436398317416509,5.828870651049492,0.9051391427991062,1.824429495415055e-06
3.2414179204346296,0.5551394111924357,5.92769642309709,0.8704246810131403,3.130908672626202,0.4358197557620513,5.825997609358567,0.908186065407272,1.7251520205026213e-06
3.243045150459587,0.5584970186283063,5.927593296224421,0.8698787532533485,3.1293088289407582,0.4336086358779516,5.825009015890268,0.9076274629291082,1.6309057881426231e-06
3.2394520493296834,0.5547561550682242,5.924147946493966,0.8697898812924523,3.1306463877360025,0.4354256498507964,5.82586715160272,0.9082368474507414,1.5420627451571779e-06
3.245909735753939,0.563152498045525,5.928667000361851,0.8693963054656256,3.130034098258385,0.43412871467761505,5.825939459678454,0.9105220394068657,1.4589735144484222e-06
3.23080435666171,0.5452135313640941,5.916395174992549,0.8744366152478893,3.1296484286968527,0.433047612508138,5.826249281565349,0.9066626041031891,1.3819660112501057e-06
3.246359128456611,0.5614606964510757,5.9312575637520135,0.8698533612645211,3.127954281293429,0.4303760406298515,5.8255325097304125,0.9050883607556368,1.3113441489959707e-06
3.2284029118426436,0.5409013387057688,5.915904478593306,0.8739668634545801,3.125159881053827,0.4290339686931708,5.8212857979994554,0.9086938858419663,1.2473866399122732e-06
3.2362943500667423,0.5489036539545307,5.923685027407362,0.8716688884656891,3.121127697137686,0.42493335558817935,5.817322046328814,0.9076782449725777,1.1903458950679615e-06
3.2269955811562476,0.5394964382632986,5.914494712631424,0.874081127404304,3.121763003178132,0.425049425699772,5.818476628034543,0.9084907576680885,1.1404470282234973e-06
3.2321878903872006,0.545954105141875,5.918421658602628,0.8731924077953406,3.1206028033525515,0.4235450388529362,5.817660588484544,0.9079321551899249,1.0978869674096928e-06
3.227795783575479,0.5409982510201343,5.914593321936471,0.8749190630356123,3.118353629723573,0.42173584607931286,5.814971398084592,0.9098618728417631,1.062833677742738e-06
3.2230235090503445,0.535751481528406,5.9102955452807535,0.874715927124992,3.1187530786563187,0.422387767296571,5.815118349515474,0.9094048344505383,1.0354254985426225e-06
3.2270351462549978,0.5401541633265359,5.913916148148574,0.8754395988065765,3.120752420180883,0.4235928945052318,5.817911930573293,0.9069672963640056,1.0157705973710443e-06
3.227406272640476,0.5398550316110834,5.91495749547884,0.8739287754713388,3.1181185306646886,0.4210341725593958,5.815202896411602,0.9082876294942108,1.0039465431434569e-06
3.2298352780280175,0.5427086730669071,5.916961877377002,0.8746524471529232,3.115639228087205,0.41876635413903457,5.81251212878105,0.9101157830591103,1e-06
